episode_rewards,success_rates,actor_losses,critic_losses,q1_values,q2_values,
-2,,0,0.531081796,-4.015069962,-4.029643536,
-1,,2.8396492,0.440003157,-4.218434811,-4.200551987,
-2,,0,0.373066634,-4.324878216,-4.331941605,
-2,,2.805127621,0.509760261,-4.108748436,-4.129703522,
-10,,0,0.576032877,-4.481136322,-4.46784687,
-2,,2.765731812,0.53114903,-4.063890457,-4.032697678,
-1,,0,0.442570269,-4.233664513,-4.205153465,
-1,,3.285788536,0.510837197,-4.629115105,-4.630040646,
-1,,0,0.475342691,-4.094821453,-4.144447327,
-2,,3.049022675,0.533600807,-4.402503014,-4.395842552,
-2,,0,0.488475084,-4.249182224,-4.220160484,
-2,,2.986780882,0.533343792,-4.188777924,-4.192249775,
-3,,0,0.419804245,-4.103298187,-4.151298523,
-2,,3.00445509,0.526095629,-4.234909058,-4.273203373,
-1,,0,0.443740487,-4.41580677,-4.369830132,
-3,,2.863849163,0.513903677,-4.185587883,-4.134115219,
-1,,0,0.457607627,-4.12557745,-4.134550095,
-1,,2.844651461,0.41090101,-4.156830788,-4.19460392,
-3,,0,0.420532554,-4.362532616,-4.387814045,
-2,,3.087394238,0.429996878,-4.311889172,-4.286551952,
-2,,0,0.403320998,-4.175851822,-4.130353451,
-3,,2.944242954,0.597057581,-4.267102242,-4.2756567,
-3,,0,0.437079012,-4.331933022,-4.363857269,
-1,,3.07650733,0.460049361,-4.325117111,-4.336717606,
-1,,0,0.527596593,-4.283297539,-4.248611927,
-1,,2.775103092,0.428746462,-4.040688992,-4.057332516,
-2,,0,0.547229409,-4.155799866,-4.178714752,
-2,,2.707944632,0.537741661,-4.084789753,-4.075779915,
-3,,0,0.484662116,-4.01201582,-4.016189575,
-3,,2.958456278,0.546515465,-4.13315773,-4.099833488,
-2,,0,0.392072171,-4.30294323,-4.267676353,
-1,,3.08074832,0.469040692,-4.480083942,-4.489151001,
-2,,0,0.441410005,-4.222864628,-4.267523289,
0,,2.900877476,0.440897673,-4.119404793,-4.135338306,
-2,,0,0.576535225,-4.199558735,-4.154999256,
-3,,3.025930643,0.499377042,-4.313164711,-4.31718874,
-2,,0,0.46243304,-4.281598091,-4.355580807,
-2,,3.17413497,0.45849061,-4.394715309,-4.436664104,
-2,,0,0.460757047,-4.336657047,-4.296290874,
-2,,2.999709368,0.401174724,-4.358885765,-4.272763252,
0,,0,0.611041427,-4.10948658,-4.087620735,
-3,,2.827473879,0.557081878,-4.150279999,-4.194173813,
-1,,0,0.437567562,-4.262456894,-4.31241703,
-2,,3.085422516,0.422802329,-4.331447601,-4.315238476,
-4,,0,0.49615249,-4.116907597,-4.051652908,
-1,,2.846098423,0.471051604,-4.242209435,-4.192499161,
-1,,0,0.557122707,-4.067401886,-4.067258835,
-1,,2.99938798,0.460709304,-4.236079216,-4.327802658,
-4,,0,0.504278839,-4.063301086,-4.16361618,
-1,,3.131206036,0.471718788,-4.282049179,-4.272974014,
-3,,0,0.482973158,-4.498329639,-4.368116379,
-3,,2.633868217,0.431508899,-4.089766026,-4.010615826,
-1,,0,0.463681281,-4.078742027,-4.123946667,
-3,,3.21099925,0.409421414,-4.437663078,-4.55206728,
-2,,0,0.406327993,-4.046618938,-4.106744766,
-2,,3.036324978,0.517452776,-4.24481678,-4.185974598,
0,,0,0.476090431,-4.347355843,-4.243997574,
-3,,2.807883978,0.563462257,-4.172751427,-4.156050682,
-3,,0,0.45230782,-4.262648582,-4.331718445,
-2,,3.103471994,0.557312012,-4.265972137,-4.344386578,
-2,,0,0.47866416,-4.094324589,-4.094038963,
-2,,3.240405083,0.375608385,-4.404101372,-4.341636658,
-2,,0,0.436872661,-4.408853054,-4.314450264,
-3,,2.798961163,0.336729348,-4.145646095,-4.16315937,
-4,,0,0.512563705,-4.157719612,-4.227325916,
-5,,2.998944283,0.460524529,-4.144438267,-4.22030735,
-2,,0,0.441829026,-4.028003693,-4.031041145,
-3,,3.050848961,0.400459975,-4.37558794,-4.326869011,
-3,,0,0.555424631,-4.218522549,-4.182396889,
-3,,2.648885727,0.460831463,-3.977469444,-3.950372458,
-2,,0,0.433858007,-4.134975433,-4.191330433,
-2,,3.053529739,0.398362279,-4.33719492,-4.382554054,
-1,,0,0.431052506,-4.256132126,-4.276961327,
-2,,3.002054453,0.427560776,-4.255580902,-4.219559193,
-2,,0,0.491321146,-4.083994865,-4.005150318,
-2,,3.13571763,0.319484055,-4.340016365,-4.373506546,
-3,,0,0.475930274,-4.327662945,-4.356510639,
-3,,2.845524549,0.438454688,-4.079126358,-4.10051012,
-3,,0,0.441752166,-4.295947075,-4.251393318,
-1,,2.959675074,0.450646222,-4.115026474,-4.089457512,
-3,,0,0.529225945,-4.29189539,-4.315171242,
-4,,3.095480204,0.410144687,-4.316641808,-4.323734283,
-2,,0,0.374718785,-4.321771622,-4.324640274,
-3,,3.143424034,0.423935056,-4.414966583,-4.375257492,
-1,,0,0.409793437,-4.256304741,-4.290180683,
-1,,3.01447916,0.415633202,-4.372096062,-4.366830826,
-3,,0,0.494954824,-4.107103348,-4.124837875,
-2,,2.901337624,0.560859919,-4.199742794,-4.197312355,
-2,,0,0.423453212,-4.101096153,-4.08905983,
-1,,2.858513355,0.460347116,-4.109733582,-4.10711956,
-2,,0,0.384964943,-4.216866016,-4.195601463,
-2,,2.957796574,0.416038752,-4.263893127,-4.223638535,
-1,,0,0.466214657,-4.233782768,-4.255245209,
-2,,2.785571575,0.46187526,-4.035071373,-4.083328247,
-2,,0,0.375292718,-4.30613327,-4.309150696,
-3,,2.803003073,0.529013753,-4.078164101,-4.043332577,
0,,0,0.505165756,-4.395051479,-4.445958138,
-3,,3.070240021,0.44886753,-4.354976654,-4.37997818,
-3,,0,0.413723111,-4.182867527,-4.202796936,
-2,,2.927361488,0.446511149,-4.260600567,-4.188329697,
-3,,0,0.35374561,-4.247543335,-4.245628357,
-1,,3.005782366,0.382243127,-4.157468796,-4.178261757,
-2,,0,0.523642004,-4.280376434,-4.294913292,
-3,,3.007731915,0.447370619,-4.356069565,-4.303566933,
-4,,0,0.514570892,-4.267724037,-4.21081543,
0,,2.938575745,0.490362823,-4.200158119,-4.192105293,
-2,,0,0.522066832,-4.098231316,-4.143104553,
-3,,2.741308928,0.568232775,-4.027780533,-4.093741417,
-1,,0,0.615935981,-4.146018505,-4.168887138,
-2,,2.957299232,0.525185525,-4.238155842,-4.216338158,
-2,,0,0.391751587,-4.096019268,-4.030518532,
-2,,2.949983835,0.490548968,-4.218197346,-4.239236832,
-4,,0,0.495557308,-4.195428371,-4.234614849,
-3,,2.750929832,0.454786181,-4.072546482,-4.051291466,
-2,,0,0.514749289,-4.288583755,-4.225842476,
-2,,2.821851492,0.503499091,-4.218435764,-4.182421684,
-3,,0,0.407669187,-4.012094498,-4.087676048,
-3,,2.881991386,0.553252459,-4.1755476,-4.229887009,
-2,,0,0.445545912,-4.318710327,-4.351211548,
-3,,3.117289066,0.405259043,-4.449886799,-4.388156891,
-3,,0,0.463292629,-3.873782158,-3.855376959,
-2,,2.968262196,0.417539984,-4.101141453,-4.120931625,
-1,,0,0.535417199,-4.188855171,-4.219892979,
-3,,3.094959736,0.4185839,-4.4425807,-4.460615635,
-2,,0,0.470510423,-4.121162415,-4.078532219,
-1,,2.93896246,0.476112187,-4.147085667,-4.11881876,
-3,,0,0.420819879,-4.165377617,-4.151548386,
-3,,3.287129641,0.467716932,-4.401015282,-4.450400352,
-3,,0,0.544088542,-4.52146101,-4.555659771,
-1,,3.027201176,0.404763639,-4.259566784,-4.228058815,
-3,,0,0.52003175,-4.111997128,-4.080378532,
-2,,2.949147224,0.515112996,-4.130046368,-4.066161633,
-1,,0,0.432294667,-3.978003979,-4.038680077,
-1,,2.989856482,0.469193935,-4.208315849,-4.320052147,
-1,,0,0.485590428,-4.246117115,-4.227091789,
-1,,2.633450031,0.527104557,-4.078952789,-3.913497925,
-2,,0,0.41543597,-4.089441299,-4.059999943,
0,,2.862030983,0.432233572,-4.134818077,-4.232783318,
-2,,0,0.48472777,-4.201020241,-4.290204525,
-2,,3.055263519,0.358987212,-4.305239201,-4.311612129,
-2,,0,0.379633427,-4.37160635,-4.286913872,
-2,,2.947508335,0.397511899,-4.377634048,-4.309276581,
-3,,0,0.548548579,-4.13880825,-4.150762081,
-5,,2.850362301,0.468844235,-4.18500948,-4.275118828,
-1,,0,0.479109138,-4.220979691,-4.28485775,
-1,,3.056567907,0.428833425,-4.325372696,-4.326761246,
-50,,0,0.373110414,-4.27927494,-4.211945534,
-1,,2.906870842,0.393872082,-4.277995586,-4.177629471,
-3,,0,0.548916221,-4.157850742,-4.155994892,
-3,,2.862436771,0.483275235,-4.085289001,-4.163706779,
-2,,0,0.438853711,-4.068305492,-4.149540901,
0,,3.112448215,0.384171993,-4.269303799,-4.247756481,34
-1,,0,0.541716814,-4.039521217,-3.970865488,
-6,,2.756266594,0.462413847,-4.223781109,-4.178486824,
-50,,0,0.41169399,-4.215369225,-4.219358921,
-3,,2.949377298,0.49486047,-4.261490822,-4.345179081,
-2,,0,0.387211025,-4.090360641,-4.174444199,
-2,,3.069097519,0.428856224,-4.29802227,-4.261321545,
-2,,0,0.405797422,-4.288636684,-4.138417244,
-2,,2.817442417,0.377333373,-4.299985886,-4.26680851,
-3,,0,0.420010388,-4.161146641,-4.241996765,
0,,2.985234976,0.46556282,-4.140595436,-4.275259018,
-1,,0,0.485137194,-4.099314213,-4.113899708,
-1,,3.156891823,0.492477924,-4.563724041,-4.426983833,
-1,,0,0.395717025,-4.244219303,-4.146395206,
-3,,2.517431736,0.45062077,-3.888318539,-3.936195135,
-1,,0,0.498509139,-4.039764404,-4.176649094,
-2,,3.087956429,0.349009305,-4.23132515,-4.304887772,
-1,,0,0.402028203,-4.438881397,-4.364348412,
-1,,2.887184381,0.376810372,-4.248661518,-4.144217968,
-2,,0,0.454008073,-4.10505724,-4.066071987,
-1,,2.741457462,0.419266641,-4.029426575,-4.109966278,
-1,,0,0.438207746,-4.332489491,-4.41631794,
-3,,2.929975271,0.486822933,-4.170605659,-4.174329758,
-3,,0,0.503766179,-4.392701149,-4.275617599,
-3,,2.969254971,0.517200828,-4.290534019,-4.245252609,
0,,0,0.418388963,-4.174337387,-4.203298569,
-2,,2.843292713,0.399361134,-4.074437141,-4.158917427,
-2,,0,0.519380808,-4.069652557,-4.143855095,
-1,,2.977139473,0.418336809,-4.261269569,-4.174331665,
-1,,0,0.518828511,-4.164660931,-4.078209877,
-1,,2.817206383,0.367251098,-4.21137619,-4.246279716,
-3,,0,0.401834548,-4.3016572,-4.360768318,
-1,,2.911756516,0.408388376,-4.195989609,-4.231379032,
-1,,0,0.427529752,-4.223138809,-4.180941582,
-50,,2.906130075,0.557327509,-4.291578293,-4.230222702,
-3,,0,0.381996751,-4.115604401,-4.083200455,
-3,,2.866364956,0.501573563,-4.056515694,-4.143491745,
-1,,0,0.545205474,-4.265541077,-4.365003109,
-3,,2.764322281,0.423361093,-4.114016533,-4.058488846,
-3,,0,0.539636672,-4.011629581,-3.87715435,
-2,,2.981042147,0.408748269,-4.234196663,-4.204314232,
-1,,0,0.398359269,-4.271339417,-4.381661415,
-1,,2.891028643,0.418053299,-4.166804314,-4.249270439,
-2,,0,0.384752065,-4.465137005,-4.440550804,
-3,,2.894577026,0.426053256,-4.253998756,-4.12592411,
-2,,0,0.389573038,-4.1388731,-4.078950882,
-1,,3.022636652,0.345805466,-4.220630169,-4.30799675,
-2,,0,0.471664101,-4.131270885,-4.271595001,
-1,,3.078163147,0.456746161,-4.335024834,-4.366299629,
-1,,0,0.474067271,-3.989066124,-3.864791393,
-3,,2.741458416,0.424794197,-4.081736565,-3.963263512,
-1,,0,0.498200327,-4.117352486,-4.165057659,
-3,,3.004225969,0.448309422,-4.235697746,-4.339541912,
-2,,0,0.39508757,-4.282209396,-4.305018902,
-2,,3.127956629,0.360812485,-4.346763134,-4.322156906,
-3,,0,0.415247202,-4.194281101,-4.110283375,
-1,,2.722495079,0.4255732,-4.236194611,-4.222153664,
-3,,0,0.540571332,-4.032318592,-4.087545872,
-2,,2.958688736,0.391718686,-4.197289467,-4.248129845,
-2,,0,0.476608932,-4.183511734,-4.224092484,
-3,,3.234092712,0.397920132,-4.42244339,-4.35671854,
-2,,0,0.481170803,-4.332366467,-4.233419895,
-1,,2.755361557,0.528563678,-4.136709213,-4.093031406,
-2,,0,0.404604703,-3.805330276,-3.896286964,
-3,,2.868188858,0.567100644,-4.003180981,-4.106696606,
-1,,0,0.423584342,-4.415809631,-4.410962105,
-2,,2.976436138,0.449085236,-4.206189156,-4.139355659,
-3,,0,0.341031551,-4.303129196,-4.244951248,
-2,,2.550873756,0.428481549,-3.959028006,-3.988573313,
-1,,0,0.473905027,-4.094124794,-4.16076088,
-1,,2.889867783,0.491345704,-3.975479603,-4.042402267,
-3,,0,0.502942979,-4.195034027,-4.145684719,
-2,,2.853099108,0.484584212,-4.287239075,-4.19264698,
-2,,0,0.4732427,-3.978357315,-3.931032658,
-2,,2.799419641,0.587067664,-4.029657841,-4.083409786,
-1,,0,0.433338642,-4.154780388,-4.231991768,
-3,,3.077994823,0.47439152,-4.351885796,-4.399653435,
-1,,0,0.426858008,-4.296110153,-4.224868774,
-2,,2.855938911,0.450523168,-4.346817017,-4.211876869,
-2,,0,0.418969661,-4.229595184,-4.234095573,
-2,,2.749027967,0.492546976,-3.984536648,-4.131776333,
0,,0,0.41556412,-4.170032501,-4.259040833,
-2,,2.893237114,0.48901698,-4.239360809,-4.153481483,
-2,,0,0.427563012,-4.009992599,-3.897107363,
0,,2.466751099,0.488897204,-3.961477995,-3.898776054,
-1,,0,0.417547107,-3.88107419,-3.969866514,
-2,,2.901144028,0.48265475,-4.028449535,-4.141231537,
-1,,0,0.394153535,-4.379940987,-4.442883492,
-2,,3.185410023,0.634372592,-4.44698143,-4.385020733,
-2,,0,0.403322577,-4.365474701,-4.229407787,
-2,,2.678563356,0.455438554,-4.105239868,-4.075659752,
-2,,0,0.376782179,-4.224730492,-4.334208488,
-1,,2.861382246,0.564356923,-4.098554134,-4.201753616,
0,,0,0.39893657,-4.30580759,-4.307253361,
-3,,3.099812508,0.413863957,-4.442220688,-4.32296896,
-2,,0,0.524723172,-4.130789757,-4.056086063,
-2,,2.922144175,0.438952386,-4.328473091,-4.384345055,
-2,,0,0.393624783,-4.050418377,-4.115896702,
-3,,2.787344456,0.38828972,-4.127692699,-4.127049923,
0,,0,0.468190908,-4.169779301,-4.111699104,
-3,,2.953615665,0.409888953,-4.288721085,-4.258134842,
-2,,0,0.389821053,-3.897498131,-3.919706106,
-1,,2.899512291,0.494173676,-4.177984238,-4.236476898,
-3,,0,0.466396958,-4.115382195,-4.1248703,
-3,,2.704433441,0.550875604,-4.067088604,-4.050030708,
-3,,0,0.502744973,-4.226991653,-4.209969997,
-1,,2.881191254,0.510568082,-4.140676498,-4.167211533,
-2,,0,0.38652885,-4.503638268,-4.512828827,
-2,,2.928860664,0.524855375,-4.289390564,-4.276783943,
-2,,0,0.501943648,-4.045954704,-4.018482208,
-2,,2.874624252,0.456062078,-4.205575943,-4.175253868,
-1,,0,0.352747798,-4.150960445,-4.178408146,
0,,3.005814791,0.351915002,-4.221487522,-4.262827873,
-2,,0,0.422737658,-4.299084663,-4.328604698,
-1,,2.896346569,0.417035878,-4.328660965,-4.266622066,
-3,,0,0.470895529,-4.099802017,-4.006073475,
-2,,3.039143562,0.402016789,-4.270761013,-4.307394505,
-1,,0,0.38549003,-4.20187521,-4.309880257,
-3,,2.801130056,0.421172619,-4.075109005,-4.105066299,
-1,,0,0.515208244,-3.948185444,-3.866770744,
-2,,2.805314064,0.466451764,-4.145980835,-4.088479519,
-2,,0,0.405712783,-4.276880264,-4.300611496,
-3,,2.73583746,0.384621531,-4.004998684,-4.133595467,
0,,0,0.398709714,-4.222517014,-4.224670887,
-1,,2.784390926,0.403297722,-4.168394089,-4.063671112,
-1,,0,0.375089079,-4.212771416,-4.182490826,
-3,,2.995671034,0.469079733,-4.334573269,-4.370727539,
0,,0,0.408388495,-4.168466568,-4.197751522,
-1,,3.024550438,0.517853975,-4.257925987,-4.264621258,
-3,,0,0.592859209,-4.153179169,-4.110194683,
-2,,2.869036674,0.377429277,-4.098954201,-4.118831158,
-2,,0,0.366339415,-4.295959473,-4.31789875,
-3,,2.908167362,0.36042726,-4.23004055,-4.239364624,
-1,,0,0.416893899,-4.306863308,-4.301909447,
-1,,3.003880978,0.322654128,-4.373015404,-4.342536926,
-2,,0,0.486600697,-4.234269142,-4.259962082,
-1,,2.620249271,0.446449399,-3.855659008,-3.876675129,
-2,,0,0.423903912,-4.026875019,-4.03537035,
-1,,2.96923542,0.369536638,-4.260560513,-4.221010208,
-3,,0,0.408805907,-4.28387022,-4.273044109,
-1,,2.599462032,0.384007037,-4.041540146,-4.022483826,
-1,,0,0.404719174,-4.105972767,-4.118367195,
-2,,2.630915165,0.413230717,-3.901434422,-3.912301302,
-1,,0,0.418871731,-4.063878059,-4.073320866,
-2,,2.659577131,0.434647232,-4.065438271,-4.051066875,
-2,,0,0.396801293,-3.944897652,-3.910662174,
-2,,2.843950272,0.44752264,-3.965771198,-4.003361225,
0,,0,0.42462942,-4.117092133,-4.111141682,
-2,,3.046807766,0.440249771,-4.290793896,-4.283823013,
-3,,0,0.408718258,-4.249565125,-4.223120689,
-3,,2.921174049,0.370919138,-4.103804588,-4.134387016,
-2,,0,0.339131892,-4.257249832,-4.301026344,
-2,,2.805467606,0.467225015,-4.008653641,-4.063885689,
0,,0,0.480252028,-4.228113174,-4.196372986,
-3,,2.994184494,0.416578591,-4.382852554,-4.302595139,
-2,,0,0.365251839,-3.987588167,-3.982941866,
-1,,2.845646381,0.501105964,-4.015232086,-4.099760056,
-1,,0,0.450573862,-4.074718475,-4.175869942,
0,,2.825281143,0.576547861,-4.225614548,-4.132247448,
0,,0,0.403397083,-4.254379272,-4.065184116,
0,,2.875678539,0.382116795,-4.257951736,-4.24414444,
-3,,0,0.441624105,-4.021855354,-4.206914902,
-2,,2.925985813,0.418315589,-4.113178253,-4.222314835,
-2,,0,0.375739336,-4.275516033,-4.162977219,
-3,,2.768492699,0.493128985,-4.195779324,-4.064084053,
0,,0,0.456609219,-3.834151745,-3.848461628,
-2,,2.83783412,0.465536594,-4.051584244,-4.190198898,
-3,,0,0.421175778,-3.956524849,-4.028380394,
-2,,2.987517357,0.428684086,-4.177019596,-4.059360504,
0,,0,0.470791221,-4.291595459,-4.150105,
-2,,2.730811357,0.370712042,-4.049273968,-4.029918194,
-2,,0,0.437504649,-3.914597988,-4.06081295,
-2,,3.039230824,0.442488551,-4.230851173,-4.334082603,
-2,,0,0.45923233,-4.315740585,-4.244682312,
-1,,2.772531986,0.444205135,-4.124861717,-4.0111413,
-1,,0,0.367262065,-3.879086971,-3.866616726,
-3,,2.716364384,0.380522192,-3.994689226,-4.114778519,
-1,,0,0.343449891,-4.089591026,-4.158421516,
-2,,2.773100376,0.43304491,-4.119231224,-4.04006958,
-1,,0,0.400477886,-4.155719757,-4.05371666,
-2,,2.694393635,0.371132791,-4.097849369,-4.072511673,
-2,,0,0.435883373,-4.188874722,-4.276656151,
-3,,2.743507385,0.420456052,-4.070345879,-4.129398823,
0,,0,0.430737793,-3.958782673,-3.958926201,
-2,,2.831490517,0.379427612,-4.182647705,-4.109243393,
0,,0,0.379199654,-4.040667534,-4.014388561,
-1,,2.857943058,0.408391774,-4.130718708,-4.201218605,
-1,,0,0.369990528,-4.28063345,-4.368320465,
0,,2.875988245,0.517889619,-4.134552956,-4.095812321,
-2,,0,0.476359218,-4.137944221,-4.030477524,
-3,,2.713009357,0.388100803,-4.12840271,-4.08828783,
-2,,0,0.433168232,-4.102534294,-4.176534176,
-2,,2.71316123,0.46222499,-3.884533405,-3.955388546,
-3,,0,0.369778633,-4.152318954,-4.127705574,
-2,,2.9840343,0.450521737,-4.365509987,-4.31329155,
-2,,0,0.417869747,-4.185332298,-4.145671844,
-2,,2.576931,0.406448603,-3.815630913,-3.853232861,
-3,,0,0.428346217,-3.959300995,-4.038378716,
0,,2.777139664,0.386211872,-4.034686089,-4.035926342,
-3,,0,0.415637046,-4.122384071,-4.044616222,
-3,,3.031545162,0.433239728,-4.445759296,-4.418916225,35
-3,,0,0.341392457,-4.279187202,-4.27504158,
0,,2.696754456,0.429630876,-3.959198713,-4.015183449,
-1,,0,0.517468452,-3.964126587,-3.981462002,
-3,,2.995603323,0.418660045,-4.334001541,-4.322063923,
-1,,0,0.450939626,-4.251581192,-4.164387226,
-2,,2.931613922,0.353137821,-4.231491566,-4.272529125,
-2,,0,0.431394458,-4.137307167,-4.196528435,
-1,,2.683521986,0.54108119,-3.989334106,-4.014129639,
-3,,0,0.445636839,-4.057647705,-3.980796337,
-3,,3.058099747,0.44734785,-4.245031357,-4.189405441,
-3,,0,0.447211564,-4.118560791,-4.160294056,
-3,,2.767030239,0.41984278,-3.989093304,-4.063716888,
-2,,0,0.401106954,-4.181620121,-4.185850143,
-2,,2.893960476,0.429965138,-4.248249054,-4.207148552,
-2,,0,0.444150805,-4.263401985,-4.255098343,
-2,,2.70050025,0.450421959,-3.968394041,-3.947278023,
-2,,0,0.395292461,-4.117482662,-4.138943672,
-2,,2.889761925,0.379299045,-4.028821945,-4.047529697,
-2,,0,0.343589514,-4.126306534,-4.125871658,
-2,,3.026456833,0.317232162,-4.323771477,-4.261063099,
-2,,0,0.398222327,-4.195511818,-4.177468777,
0,,2.795998573,0.418232262,-4.082947731,-4.102645874,
-3,,0,0.30898276,-3.992387772,-4.066329956,
-1,,2.997189283,0.354185224,-4.169044495,-4.191861153,
-3,,0,0.356530994,-4.284844398,-4.25135994,
-1,,2.669329166,0.346313834,-3.976673126,-3.898638487,
-2,,0,0.416396797,-4.124298096,-4.18473196,
-1,,2.794923782,0.421290636,-3.972690105,-4.064152718,
-10,,0,0.384836525,-4.335412025,-4.314323425,
-1,,2.937469006,0.456070751,-4.268541336,-4.163727283,
-2,,0,0.355244488,-4.183955193,-4.137849808,
-50,,2.790833712,0.39910081,-3.979720831,-3.997481346,
-1,,0,0.489040017,-4.014434814,-4.078483582,
-2,,2.768652439,0.352260649,-4.009757519,-4.028869152,
-1,,0,0.499596894,-4.22283411,-4.167671204,
-2,,2.721588135,0.498497248,-3.983221531,-3.901031971,
-1,,0,0.393408418,-4.133489609,-4.22088623,
0,,2.792302132,0.357823789,-4.032194614,-4.141937256,
-3,,0,0.393506348,-4.186092377,-4.203722954,
-2,,2.975504398,0.339205742,-4.273106575,-4.1772542,
-3,,0,0.346418649,-4.134021282,-4.067606926,
-1,,2.694186211,0.378242195,-4.03911972,-4.086206913,
-2,,0,0.419657707,-4.084664822,-4.188711166,
-3,,2.980206966,0.424571127,-4.232711315,-4.220515251,
-1,,0,0.400159478,-4.310853958,-4.249442101,
-2,,3.047213078,0.33973822,-4.332306862,-4.316826344,
-2,,0,0.394907713,-4.292758942,-4.271233559,
0,,2.677387714,0.378488779,-4.074095726,-4.099121094,
-2,,0,0.385512561,-3.780235291,-3.782619715,
-2,,2.868249893,0.427099943,-4.037465096,-4.023215771,
-1,,0,0.364856899,-4.205032349,-4.227107525,
-2,,2.808784723,0.398905396,-4.093324184,-4.090154171,
-2,,0,0.41632238,-4.335912704,-4.316431046,
-2,,2.742630005,0.389371812,-4.044568062,-4.030422211,
-2,,0,0.397135675,-3.902340651,-3.911096573,
-2,,2.951517582,0.48925668,-4.13792038,-4.178059578,
-2,,0,0.442638755,-4.034552574,-4.038788795,
-2,,2.911124468,0.375169694,-4.179657936,-4.159738064,
-2,,0,0.432583213,-4.129441738,-4.037006855,
-3,,2.861453533,0.344179004,-4.211705208,-4.222574234,
-2,,0,0.429694206,-4.216751099,-4.281916618,
-2,,2.862855196,0.339959085,-4.122878551,-4.172745705,
0,,0,0.422008514,-4.023661613,-3.976929188,
-1,,2.794504166,0.392010093,-4.015313148,-3.980464935,
-2,,0,0.39080286,-4.131480694,-4.190831661,
-2,,2.821375132,0.442271799,-4.049403667,-4.124938488,
-3,,0,0.416692078,-4.110650539,-4.044466019,
0,,3.136758327,0.361007512,-4.512860298,-4.419075012,
-3,,0,0.364226192,-4.306645393,-4.279765129,
-2,,3.071795464,0.47880286,-4.330160618,-4.43253994,
-2,,0,0.322863102,-4.053561211,-4.111690044,
0,,2.917824745,0.361617029,-4.307202339,-4.262549877,
-1,,0,0.470375389,-4.049251556,-3.959562063,
-2,,2.666313171,0.429722786,-3.999095917,-4.044502258,
